,height,width
2950,192.0,1024.0
2951,192.0,1024.0
2952,192.0,1024.0
2953,256.0,790.0
2954,192.0,1024.0
2955,256.0,790.0
2956,192.0,1024.0
2957,192.0,1024.0
2958,256.0,1054.0
2959,192.0,1024.0
2960,192.0,1024.0
2961,192.0,1024.0
2962,256.0,1054.0
2963,256.0,2196.0
2964,192.0,1024.0
2965,128.0,878.0
2966,192.0,1024.0
2967,256.0,1054.0
2968,192.0,1024.0
2969,192.0,1024.0
2970,256.0,1054.0
2971,192.0,1024.0
2972,256.0,790.0
2973,192.0,1024.0
2974,192.0,1024.0
2975,192.0,1024.0
2976,192.0,1024.0
2977,192.0,1024.0
2978,192.0,1024.0
2979,256.0,1054.0
2980,192.0,1024.0
2981,192.0,1024.0
2982,192.0,1024.0
2983,192.0,1024.0
2984,192.0,1024.0
2985,192.0,1024.0
2986,256.0,790.0
2987,192.0,1024.0
2988,256.0,1054.0
2989,192.0,1024.0
2990,192.0,1024.0
2991,192.0,1024.0
2992,192.0,1024.0
2993,192.0,1024.0
2994,192.0,1024.0
2995,192.0,1024.0
2996,256.0,790.0
2997,192.0,1024.0
2998,192.0,1024.0
2999,256.0,2196.0
3000,192.0,1024.0
3001,256.0,1054.0
3002,192.0,1024.0
3003,192.0,1024.0
3004,192.0,1024.0
3005,192.0,1024.0
3006,192.0,1024.0
3007,192.0,1024.0
3008,192.0,1024.0
3009,192.0,1024.0
3010,256.0,1054.0
3011,192.0,1024.0
3012,192.0,1024.0
3013,192.0,1024.0
3014,256.0,1054.0
3015,192.0,1024.0
3016,192.0,1024.0
3017,192.0,1024.0
3018,192.0,1024.0
3019,192.0,1024.0
3020,256.0,1054.0
3021,128.0,878.0
3022,192.0,1024.0
3023,192.0,1024.0
3024,256.0,790.0
3025,192.0,1024.0
3026,192.0,1024.0
3027,128.0,878.0
3028,192.0,1024.0
3029,192.0,1024.0
3030,256.0,2196.0
3031,192.0,1024.0
3032,192.0,1024.0
3033,256.0,2196.0
3034,128.0,878.0
3035,192.0,1024.0
3036,192.0,1024.0
3037,192.0,1024.0
3038,192.0,1024.0
3039,192.0,1024.0
3040,256.0,790.0
3041,192.0,1024.0
3042,192.0,1024.0
3043,192.0,1024.0
3044,192.0,1024.0
3045,192.0,1024.0
3046,192.0,1024.0
3047,192.0,1024.0
3048,192.0,1024.0
3049,192.0,1024.0
3050,192.0,1024.0
3051,192.0,1024.0
3052,128.0,878.0
3053,192.0,1024.0
3054,192.0,1024.0
3055,192.0,1024.0
3056,192.0,1024.0
3057,192.0,1024.0
3058,192.0,1024.0
3059,192.0,1024.0
3060,192.0,1024.0
3061,192.0,1024.0
3062,256.0,790.0
3063,192.0,1024.0
3064,256.0,2196.0
3065,192.0,1024.0
3066,192.0,1024.0
3067,192.0,1024.0
3068,192.0,1024.0
3069,192.0,1024.0
3070,192.0,1024.0
3071,192.0,1024.0
3072,192.0,1024.0
3073,192.0,1024.0
3074,192.0,1024.0
3075,192.0,1024.0
3076,192.0,1024.0
3077,192.0,1024.0
3078,192.0,1024.0
3079,192.0,1024.0
3080,256.0,790.0
3081,192.0,1024.0
3082,192.0,1024.0
3083,192.0,1024.0
3084,192.0,1024.0
3085,192.0,1024.0
3086,192.0,1024.0
3087,192.0,1024.0
3088,192.0,1024.0
3089,192.0,1024.0
3090,192.0,1024.0
3091,192.0,1024.0
3092,192.0,1024.0
3093,192.0,1024.0
3094,192.0,1024.0
3095,192.0,1024.0
3096,192.0,1024.0
3097,192.0,1024.0
3098,192.0,1024.0
3099,128.0,878.0
3100,192.0,1024.0
3101,256.0,1054.0
3102,192.0,1024.0
3103,256.0,790.0
3104,192.0,1024.0
3105,256.0,1054.0
3106,192.0,1024.0
3107,256.0,1054.0
3108,192.0,1024.0
3109,256.0,1054.0
3110,256.0,790.0
3111,192.0,1024.0
3112,192.0,1024.0
3113,256.0,1054.0
3114,192.0,1024.0
3115,192.0,1024.0
3116,192.0,1024.0
3117,128.0,878.0
3118,256.0,790.0
3119,192.0,1024.0
3120,192.0,1024.0
3121,192.0,1024.0
3122,192.0,1024.0
3123,192.0,1024.0
3124,256.0,2196.0
3125,192.0,1024.0
3126,192.0,1024.0
3127,256.0,2196.0
3128,192.0,1024.0
3129,192.0,1024.0
3130,192.0,1024.0
3131,192.0,1024.0
3132,192.0,1024.0
3133,192.0,1024.0
3134,192.0,1024.0
3135,192.0,1024.0
3136,192.0,1024.0
3137,192.0,1024.0
3138,192.0,1024.0
3139,256.0,1054.0
3140,192.0,1024.0
3141,192.0,1024.0
3142,192.0,1024.0
3143,192.0,1024.0
3144,192.0,1024.0
3145,192.0,1024.0
3146,192.0,1024.0
3147,256.0,2196.0
3148,192.0,1024.0
3149,192.0,1024.0
3150,192.0,1024.0
3151,128.0,878.0
3152,192.0,1024.0
3153,192.0,1024.0
3154,192.0,1024.0
3155,128.0,878.0
3156,192.0,1024.0
3157,192.0,1024.0
3158,128.0,878.0
3159,192.0,1024.0
3160,192.0,1024.0
3161,192.0,1024.0
3162,192.0,1024.0
3163,192.0,1024.0
3164,192.0,1024.0
3165,192.0,1024.0
3166,256.0,1054.0
3167,192.0,1024.0
3168,192.0,1024.0
3169,192.0,1024.0
3170,192.0,1024.0
3171,192.0,1024.0
3172,192.0,1024.0
3173,192.0,1024.0
3174,192.0,1024.0
3175,192.0,1024.0
3176,192.0,1024.0
3177,192.0,1024.0
3178,256.0,2196.0
3179,192.0,1024.0
3180,192.0,1024.0
3181,192.0,1024.0
3182,192.0,1024.0
3183,192.0,1024.0
3184,256.0,790.0
3185,192.0,1024.0
3186,192.0,1024.0
3187,192.0,1024.0
3188,192.0,1024.0
3189,192.0,1024.0
3190,192.0,1024.0
3191,256.0,2196.0
3192,256.0,1054.0
3193,192.0,1024.0
3194,256.0,2196.0
3195,192.0,1024.0
3196,192.0,1024.0
3197,192.0,1024.0
3198,192.0,1024.0
3199,192.0,1024.0
3200,192.0,1024.0
3201,128.0,878.0
3202,192.0,1024.0
3203,256.0,2196.0
3204,192.0,1024.0
3205,192.0,1024.0
3206,192.0,1024.0
3207,192.0,1024.0
3208,256.0,790.0
3209,192.0,1024.0
3210,192.0,1024.0
3211,192.0,1024.0
3212,192.0,1024.0
3213,256.0,1054.0
3214,192.0,1024.0
3215,192.0,1024.0
3216,256.0,790.0
3217,256.0,1054.0
3218,192.0,1024.0
3219,192.0,1024.0
3220,256.0,1054.0
3221,192.0,1024.0
3222,192.0,1024.0
3223,192.0,1024.0
3224,192.0,1024.0
3225,192.0,1024.0
3226,192.0,1024.0
3227,192.0,1024.0
3228,192.0,1024.0
3229,256.0,2196.0
3230,192.0,1024.0
3231,256.0,790.0
3232,192.0,1024.0
3233,128.0,878.0
3234,256.0,2196.0
3235,192.0,1024.0
3236,192.0,1024.0
3237,192.0,1024.0
3238,192.0,1024.0
3239,192.0,1024.0
3240,192.0,1024.0
3241,192.0,1024.0
3242,256.0,790.0
3243,192.0,1024.0
3244,128.0,878.0
3245,192.0,1024.0
3246,192.0,1024.0
3247,192.0,1024.0
3248,192.0,1024.0
3249,256.0,790.0
3250,192.0,1024.0
3251,192.0,1024.0
3252,128.0,878.0
3253,192.0,1024.0
3254,256.0,2196.0
3255,192.0,1024.0
3256,192.0,1024.0
3257,192.0,1024.0
3258,256.0,790.0
3259,192.0,1024.0
3260,128.0,878.0
3261,192.0,1024.0
3262,192.0,1024.0
3263,192.0,1024.0
3264,192.0,1024.0
3265,256.0,2196.0
3266,192.0,1024.0
3267,192.0,1024.0
3268,192.0,1024.0
3269,192.0,1024.0
3270,192.0,1024.0
3271,256.0,790.0
3272,256.0,1054.0
3273,256.0,790.0
3274,192.0,1024.0
3275,256.0,2196.0
3276,192.0,1024.0
3277,256.0,2196.0
3278,192.0,1024.0
3279,192.0,1024.0
3280,192.0,1024.0
3281,128.0,878.0
3282,192.0,1024.0
3283,192.0,1024.0
3284,256.0,790.0
3285,192.0,1024.0
3286,192.0,1024.0
3287,256.0,2196.0
3288,192.0,1024.0
3289,192.0,1024.0
3290,256.0,1054.0
3291,192.0,1024.0
3292,256.0,1054.0
3293,192.0,1024.0
3294,192.0,1024.0
3295,192.0,1024.0
3296,192.0,1024.0
3297,192.0,1024.0
3298,192.0,1024.0
3299,192.0,1024.0
3300,192.0,1024.0
3301,192.0,1024.0
3302,192.0,1024.0
3303,256.0,790.0
3304,192.0,1024.0
3305,192.0,1024.0
3306,192.0,1024.0
3307,192.0,1024.0
3308,192.0,1024.0
3309,192.0,1024.0
3310,192.0,1024.0
3311,192.0,1024.0
3312,192.0,1024.0
3313,256.0,790.0
3314,192.0,1024.0
3315,192.0,1024.0
3316,256.0,790.0
3317,256.0,790.0
3318,192.0,1024.0
3319,192.0,1024.0
3320,192.0,1024.0
3321,192.0,1024.0
3322,256.0,1054.0
3323,256.0,1054.0
3324,192.0,1024.0
3325,192.0,1024.0
3326,256.0,2196.0
3327,192.0,1024.0
3328,192.0,1024.0
3329,128.0,878.0
3330,192.0,1024.0
3331,192.0,1024.0
3332,192.0,1024.0
3333,192.0,1024.0
3334,192.0,1024.0
3335,192.0,1024.0
3336,192.0,1024.0
3337,192.0,1024.0
3338,192.0,1024.0
3339,192.0,1024.0
3340,192.0,1024.0
3341,192.0,1024.0
3342,256.0,790.0
3343,192.0,1024.0
3344,192.0,1024.0
3345,192.0,1024.0
3346,192.0,1024.0
3347,192.0,1024.0
3348,192.0,1024.0
3349,192.0,1024.0
3350,192.0,1024.0
3351,256.0,1054.0
3352,192.0,1024.0
3353,192.0,1024.0
3354,192.0,1024.0
3355,192.0,1024.0
3356,192.0,1024.0
3357,192.0,1024.0
3358,192.0,1024.0
3359,192.0,1024.0
3360,192.0,1024.0
3361,192.0,1024.0
3362,192.0,1024.0
3363,192.0,1024.0
3364,192.0,1024.0
3365,192.0,1024.0
3366,192.0,1024.0
3367,192.0,1024.0
3368,256.0,790.0
3369,192.0,1024.0
3370,192.0,1024.0
3371,192.0,1024.0
3372,192.0,1024.0
3373,192.0,1024.0
3374,192.0,1024.0
3375,192.0,1024.0
3376,192.0,1024.0
3377,192.0,1024.0
3378,256.0,1054.0
3379,192.0,1024.0
3380,192.0,1024.0
3381,192.0,1024.0
3382,192.0,1024.0
3383,192.0,1024.0
3384,192.0,1024.0
3385,256.0,790.0
3386,192.0,1024.0
3387,192.0,1024.0
3388,192.0,1024.0
3389,256.0,790.0
3390,192.0,1024.0
3391,192.0,1024.0
3392,192.0,1024.0
3393,192.0,1024.0
3394,192.0,1024.0
3395,192.0,1024.0
3396,192.0,1024.0
3397,256.0,790.0
3398,192.0,1024.0
3399,192.0,1024.0
3400,192.0,1024.0
3401,192.0,1024.0
3402,128.0,878.0
3403,192.0,1024.0
3404,256.0,1054.0
3405,192.0,1024.0
3406,192.0,1024.0
3407,256.0,1054.0
3408,192.0,1024.0
3409,192.0,1024.0
3410,256.0,2196.0
3411,192.0,1024.0
3412,192.0,1024.0
3413,192.0,1024.0
3414,192.0,1024.0
3415,256.0,1054.0
3416,192.0,1024.0
3417,192.0,1024.0
3418,192.0,1024.0
3419,192.0,1024.0
3420,256.0,1054.0
3421,192.0,1024.0
3422,192.0,1024.0
3423,192.0,1024.0
3424,192.0,1024.0
3425,192.0,1024.0
3426,256.0,2196.0
3427,256.0,2196.0
3428,192.0,1024.0
3429,192.0,1024.0
3430,192.0,1024.0
3431,192.0,1024.0
3432,192.0,1024.0
3433,192.0,1024.0
3434,256.0,1054.0
3435,192.0,1024.0
3436,192.0,1024.0
3437,192.0,1024.0
3438,192.0,1024.0
3439,192.0,1024.0
3440,192.0,1024.0
3441,192.0,1024.0
3442,192.0,1024.0
3443,192.0,1024.0
3444,192.0,1024.0
3445,192.0,1024.0
3446,192.0,1024.0
3447,192.0,1024.0
3448,192.0,1024.0
3449,192.0,1024.0
3450,256.0,790.0
3451,192.0,1024.0
3452,192.0,1024.0
3453,192.0,1024.0
3454,192.0,1024.0
3455,192.0,1024.0
3456,192.0,1024.0
3457,192.0,1024.0
3458,192.0,1024.0
3459,256.0,1054.0
3460,192.0,1024.0
3461,192.0,1024.0
3462,192.0,1024.0
3463,192.0,1024.0
3464,192.0,1024.0
3465,192.0,1024.0
3466,192.0,1024.0
3467,256.0,1054.0
3468,192.0,1024.0
3469,192.0,1024.0
3470,128.0,878.0
3471,192.0,1024.0
3472,128.0,878.0
3473,256.0,790.0
3474,192.0,1024.0
3475,192.0,1024.0
3476,256.0,2196.0
3477,192.0,1024.0
3478,192.0,1024.0
3479,256.0,2196.0
3480,192.0,1024.0
3481,192.0,1024.0
3482,192.0,1024.0
3483,192.0,1024.0
3484,192.0,1024.0
3485,192.0,1024.0
3486,192.0,1024.0
3487,256.0,2196.0
3488,128.0,878.0
3489,192.0,1024.0
3490,192.0,1024.0
3491,192.0,1024.0
3492,256.0,790.0
3493,192.0,1024.0
3494,256.0,2196.0
3495,128.0,878.0
3496,192.0,1024.0
3497,192.0,1024.0
3498,192.0,1024.0
3499,192.0,1024.0
3500,192.0,1024.0
3501,192.0,1024.0
3502,192.0,1024.0
3503,192.0,1024.0
3504,192.0,1024.0
3505,192.0,1024.0
3506,192.0,1024.0
3507,192.0,1024.0
3508,256.0,2196.0
3509,192.0,1024.0
3510,192.0,1024.0
3511,192.0,1024.0
3512,192.0,1024.0
3513,192.0,1024.0
3514,192.0,1024.0
3515,256.0,2196.0
3516,256.0,2196.0
3517,256.0,1054.0
3518,192.0,1024.0
3519,192.0,1024.0
3520,192.0,1024.0
3521,192.0,1024.0
3522,192.0,1024.0
3523,192.0,1024.0
3524,192.0,1024.0
3525,192.0,1024.0
3526,192.0,1024.0
3527,128.0,878.0
3528,192.0,1024.0
3529,192.0,1024.0
3530,256.0,2196.0
3531,192.0,1024.0
3532,192.0,1024.0
3533,192.0,1024.0
3534,192.0,1024.0
3535,192.0,1024.0
3536,192.0,1024.0
3537,192.0,1024.0
3538,192.0,1024.0
3539,192.0,1024.0
3540,256.0,790.0
3541,192.0,1024.0
3542,192.0,1024.0
3543,192.0,1024.0
3544,192.0,1024.0
3545,192.0,1024.0
3546,192.0,1024.0
3547,256.0,2196.0
3548,256.0,1054.0
3549,192.0,1024.0
3550,128.0,878.0
3551,256.0,1054.0
3552,192.0,1024.0
3553,192.0,1024.0
3554,192.0,1024.0
3555,256.0,1054.0
3556,192.0,1024.0
3557,192.0,1024.0
3558,256.0,790.0
3559,256.0,2196.0
3560,192.0,1024.0
3561,192.0,1024.0
3562,256.0,790.0
3563,192.0,1024.0
3564,256.0,1054.0
3565,192.0,1024.0
3566,256.0,2196.0
3567,256.0,1054.0
3568,192.0,1024.0
3569,192.0,1024.0
3570,192.0,1024.0
3571,128.0,878.0
3572,192.0,1024.0
3573,192.0,1024.0
3574,192.0,1024.0
3575,128.0,878.0
3576,192.0,1024.0
3577,192.0,1024.0
3578,192.0,1024.0
3579,192.0,1024.0
3580,192.0,1024.0
3581,256.0,2196.0
3582,192.0,1024.0
3583,192.0,1024.0
3584,192.0,1024.0
3585,256.0,1054.0
3586,192.0,1024.0
3587,192.0,1024.0
3588,192.0,1024.0
3589,192.0,1024.0
3590,192.0,1024.0
3591,192.0,1024.0
3592,192.0,1024.0
3593,192.0,1024.0
3594,192.0,1024.0
3595,192.0,1024.0
3596,192.0,1024.0
3597,256.0,1054.0
3598,192.0,1024.0
3599,192.0,1024.0
3600,192.0,1024.0
3601,192.0,1024.0
3602,192.0,1024.0
3603,192.0,1024.0
3604,192.0,1024.0
3605,192.0,1024.0
3606,192.0,1024.0
3607,128.0,878.0
3608,256.0,2196.0
3609,192.0,1024.0
3610,128.0,878.0
3611,192.0,1024.0
3612,192.0,1024.0
3613,192.0,1024.0
3614,256.0,790.0
3615,192.0,1024.0
3616,192.0,1024.0
3617,192.0,1024.0
3618,192.0,1024.0
3619,192.0,1024.0
3620,192.0,1024.0
3621,256.0,1054.0
3622,192.0,1024.0
3623,192.0,1024.0
3624,192.0,1024.0
3625,128.0,878.0
3626,192.0,1024.0
3627,192.0,1024.0
3628,192.0,1024.0
3629,192.0,1024.0
3630,256.0,2196.0
3631,256.0,790.0
3632,192.0,1024.0
3633,192.0,1024.0
3634,192.0,1024.0
3635,192.0,1024.0
3636,256.0,1054.0
3637,192.0,1024.0
3638,192.0,1024.0
3639,256.0,1054.0
3640,192.0,1024.0
3641,192.0,1024.0
3642,192.0,1024.0
3643,192.0,1024.0
3644,192.0,1024.0
3645,192.0,1024.0
3646,256.0,1054.0
3647,192.0,1024.0
3648,192.0,1024.0
3649,192.0,1024.0
3650,192.0,1024.0
3651,192.0,1024.0
3652,192.0,1024.0
3653,192.0,1024.0
3654,192.0,1024.0
3655,192.0,1024.0
3656,192.0,1024.0
3657,128.0,878.0
3658,256.0,790.0
3659,192.0,1024.0
3660,192.0,1024.0
3661,192.0,1024.0
3662,192.0,1024.0
3663,192.0,1024.0
3664,192.0,1024.0
3665,192.0,1024.0
3666,192.0,1024.0
3667,192.0,1024.0
3668,192.0,1024.0
3669,192.0,1024.0
3670,192.0,1024.0
3671,192.0,1024.0
3672,192.0,1024.0
3673,192.0,1024.0
3674,192.0,1024.0
3675,192.0,1024.0
3676,128.0,878.0
3677,192.0,1024.0
3678,256.0,2196.0
3679,256.0,790.0
3680,192.0,1024.0
3681,256.0,2196.0
3682,192.0,1024.0
3683,192.0,1024.0
3684,192.0,1024.0
3685,192.0,1024.0
3686,192.0,1024.0
3687,256.0,2196.0
3688,192.0,1024.0
3689,192.0,1024.0
3690,192.0,1024.0
3691,192.0,1024.0
3692,192.0,1024.0
3693,256.0,2196.0
3694,192.0,1024.0
3695,192.0,1024.0
3696,192.0,1024.0
3697,128.0,878.0
3698,192.0,1024.0
3699,192.0,1024.0
3700,192.0,1024.0
3701,192.0,1024.0
3702,192.0,1024.0
3703,192.0,1024.0
3704,192.0,1024.0
3705,192.0,1024.0
3706,192.0,1024.0
3707,192.0,1024.0
3708,192.0,1024.0
3709,192.0,1024.0
3710,192.0,1024.0
3711,256.0,790.0
3712,192.0,1024.0
3713,128.0,878.0
3714,192.0,1024.0
3715,192.0,1024.0
3716,256.0,2196.0
3717,192.0,1024.0
3718,192.0,1024.0
3719,192.0,1024.0
3720,192.0,1024.0
3721,192.0,1024.0
3722,192.0,1024.0
3723,192.0,1024.0
3724,192.0,1024.0
3725,192.0,1024.0
3726,192.0,1024.0
3727,192.0,1024.0
3728,192.0,1024.0
3729,192.0,1024.0
3730,192.0,1024.0
3731,128.0,878.0
3732,192.0,1024.0
3733,256.0,790.0
3734,192.0,1024.0
3735,192.0,1024.0
3736,256.0,1054.0
3737,192.0,1024.0
3738,192.0,1024.0
3739,128.0,878.0
3740,256.0,1054.0
3741,192.0,1024.0
3742,192.0,1024.0
3743,192.0,1024.0
3744,192.0,1024.0
3745,192.0,1024.0
3746,192.0,1024.0
3747,256.0,790.0
3748,256.0,790.0
3749,192.0,1024.0
3750,192.0,1024.0
3751,256.0,2196.0
3752,192.0,1024.0
3753,256.0,790.0
3754,192.0,1024.0
3755,256.0,2196.0
3756,192.0,1024.0
3757,256.0,1054.0
3758,192.0,1024.0
3759,192.0,1024.0
3760,192.0,1024.0
3761,192.0,1024.0
3762,192.0,1024.0
3763,256.0,2196.0
3764,192.0,1024.0
3765,192.0,1024.0
3766,192.0,1024.0
3767,192.0,1024.0
3768,192.0,1024.0
3769,192.0,1024.0
3770,192.0,1024.0
3771,192.0,1024.0
3772,128.0,878.0
3773,192.0,1024.0
3774,192.0,1024.0
3775,192.0,1024.0
3776,192.0,1024.0
3777,192.0,1024.0
3778,192.0,1024.0
3779,192.0,1024.0
3780,256.0,1054.0
3781,256.0,790.0
3782,192.0,1024.0
3783,192.0,1024.0
3784,192.0,1024.0
3785,192.0,1024.0
3786,192.0,1024.0
3787,192.0,1024.0
3788,192.0,1024.0
3789,192.0,1024.0
3790,192.0,1024.0
3791,192.0,1024.0
3792,256.0,1054.0
3793,192.0,1024.0
3794,256.0,790.0
3795,192.0,1024.0
3796,192.0,1024.0
3797,192.0,1024.0
3798,192.0,1024.0
3799,256.0,790.0
3800,192.0,1024.0
3801,256.0,2196.0
3802,192.0,1024.0
3803,128.0,878.0
3804,192.0,1024.0
3805,192.0,1024.0
3806,192.0,1024.0
3807,192.0,1024.0
3808,192.0,1024.0
3809,192.0,1024.0
3810,192.0,1024.0
3811,192.0,1024.0
3812,192.0,1024.0
3813,256.0,1054.0
3814,192.0,1024.0
3815,192.0,1024.0
3816,192.0,1024.0
3817,192.0,1024.0
3818,192.0,1024.0
3819,192.0,1024.0
3820,192.0,1024.0
3821,256.0,790.0
3822,256.0,790.0
3823,192.0,1024.0
3824,192.0,1024.0
3825,192.0,1024.0
3826,192.0,1024.0
3827,192.0,1024.0
3828,192.0,1024.0
3829,192.0,1024.0
3830,128.0,878.0
3831,256.0,1054.0
3832,192.0,1024.0
3833,192.0,1024.0
3834,192.0,1024.0
3835,192.0,1024.0
3836,192.0,1024.0
3837,192.0,1024.0
3838,192.0,1024.0
3839,192.0,1024.0
3840,192.0,1024.0
3841,192.0,1024.0
3842,192.0,1024.0
3843,192.0,1024.0
3844,192.0,1024.0
3845,256.0,790.0
3846,192.0,1024.0
3847,192.0,1024.0
3848,192.0,1024.0
3849,192.0,1024.0
3850,192.0,1024.0
3851,192.0,1024.0
3852,256.0,2196.0
3853,256.0,2196.0
3854,192.0,1024.0
3855,192.0,1024.0
3856,192.0,1024.0
3857,192.0,1024.0
3858,192.0,1024.0
3859,256.0,2196.0
3860,192.0,1024.0
3861,192.0,1024.0
3862,192.0,1024.0
3863,256.0,790.0
3864,192.0,1024.0
3865,192.0,1024.0
3866,192.0,1024.0
3867,192.0,1024.0
3868,192.0,1024.0
3869,192.0,1024.0
3870,192.0,1024.0
3871,192.0,1024.0
3872,128.0,878.0
3873,128.0,878.0
3874,192.0,1024.0
3875,192.0,1024.0
3876,192.0,1024.0
3877,192.0,1024.0
3878,192.0,1024.0
3879,192.0,1024.0
3880,192.0,1024.0
3881,192.0,1024.0
3882,192.0,1024.0
3883,192.0,1024.0
3884,256.0,1054.0
3885,192.0,1024.0
3886,192.0,1024.0
3887,192.0,1024.0
3888,256.0,790.0
3889,192.0,1024.0
3890,192.0,1024.0
3891,192.0,1024.0
3892,256.0,790.0
3893,256.0,2196.0
3894,192.0,1024.0
3895,256.0,2196.0
3896,256.0,2196.0
3897,192.0,1024.0
3898,192.0,1024.0
3899,192.0,1024.0
3900,256.0,790.0
3901,192.0,1024.0
3902,192.0,1024.0
3903,256.0,1054.0
3904,192.0,1024.0
3905,256.0,1054.0
3906,192.0,1024.0
3907,192.0,1024.0
3908,192.0,1024.0
3909,192.0,1024.0
3910,192.0,1024.0
3911,192.0,1024.0
3912,256.0,1054.0
3913,192.0,1024.0
3914,192.0,1024.0
3915,192.0,1024.0
3916,256.0,1054.0
3917,192.0,1024.0
3918,256.0,2196.0
3919,192.0,1024.0
3920,256.0,2196.0
3921,192.0,1024.0
3922,192.0,1024.0
3923,192.0,1024.0
3924,192.0,1024.0
3925,192.0,1024.0
3926,128.0,878.0
3927,192.0,1024.0
3928,192.0,1024.0
3929,256.0,1054.0
3930,256.0,1054.0
3931,192.0,1024.0
3932,192.0,1024.0
3933,192.0,1024.0
3934,192.0,1024.0
3935,192.0,1024.0
3936,128.0,878.0
3937,192.0,1024.0
3938,192.0,1024.0
3939,256.0,2196.0
3940,256.0,2196.0
3941,192.0,1024.0
3942,192.0,1024.0
3943,192.0,1024.0
3944,192.0,1024.0
3945,192.0,1024.0
3946,192.0,1024.0
3947,128.0,878.0
3948,192.0,1024.0
3949,192.0,1024.0
3950,192.0,1024.0
3951,256.0,790.0
3952,192.0,1024.0
3953,192.0,1024.0
3954,192.0,1024.0
3955,192.0,1024.0
3956,128.0,878.0
3957,256.0,1054.0
3958,128.0,878.0
3959,128.0,878.0
3960,192.0,1024.0
3961,128.0,878.0
3962,192.0,1024.0
3963,192.0,1024.0
3964,128.0,878.0
3965,192.0,1024.0
3966,192.0,1024.0
3967,192.0,1024.0
3968,128.0,878.0
3969,192.0,1024.0
3970,256.0,790.0
3971,192.0,1024.0
3972,192.0,1024.0
3973,256.0,1054.0
3974,256.0,2196.0
3975,192.0,1024.0
3976,128.0,878.0
3977,192.0,1024.0
3978,192.0,1024.0
3979,192.0,1024.0
3980,192.0,1024.0
3981,192.0,1024.0
3982,192.0,1024.0
3983,192.0,1024.0
3984,192.0,1024.0
3985,192.0,1024.0
3986,192.0,1024.0
3987,192.0,1024.0
3988,192.0,1024.0
3989,192.0,1024.0
3990,192.0,1024.0
3991,192.0,1024.0
3992,192.0,1024.0
3993,192.0,1024.0
3994,256.0,2196.0
3995,192.0,1024.0
3996,192.0,1024.0
3997,256.0,790.0
3998,192.0,1024.0
3999,192.0,1024.0
4000,192.0,1024.0
4001,192.0,1024.0
4002,192.0,1024.0
4003,256.0,790.0
4004,192.0,1024.0
4005,192.0,1024.0
4006,256.0,790.0
4007,192.0,1024.0
4008,192.0,1024.0
4009,192.0,1024.0
4010,192.0,1024.0
4011,192.0,1024.0
4012,192.0,1024.0
4013,192.0,1024.0
4014,192.0,1024.0
4015,192.0,1024.0
4016,192.0,1024.0
4017,192.0,1024.0
4018,192.0,1024.0
4019,128.0,878.0
4020,192.0,1024.0
4021,192.0,1024.0
4022,128.0,878.0
4023,192.0,1024.0
4024,192.0,1024.0
4025,192.0,1024.0
4026,192.0,1024.0
4027,192.0,1024.0
4028,128.0,878.0
4029,192.0,1024.0
4030,256.0,2196.0
4031,192.0,1024.0
4032,192.0,1024.0
4033,192.0,1024.0
4034,256.0,790.0
4035,192.0,1024.0
4036,128.0,878.0
4037,192.0,1024.0
4038,128.0,878.0
4039,192.0,1024.0
4040,192.0,1024.0
4041,192.0,1024.0
4042,192.0,1024.0
4043,192.0,1024.0
4044,256.0,1054.0
4045,192.0,1024.0
4046,192.0,1024.0
4047,256.0,2196.0
4048,192.0,1024.0
4049,192.0,1024.0
4050,192.0,1024.0
4051,192.0,1024.0
4052,192.0,1024.0
4053,192.0,1024.0
4054,128.0,878.0
4055,192.0,1024.0
4056,256.0,790.0
4057,192.0,1024.0
4058,192.0,1024.0
4059,192.0,1024.0
4060,256.0,1054.0
4061,192.0,1024.0
4062,192.0,1024.0
4063,192.0,1024.0
4064,192.0,1024.0
4065,192.0,1024.0
4066,192.0,1024.0
4067,192.0,1024.0
4068,192.0,1024.0
4069,192.0,1024.0
4070,192.0,1024.0
4071,192.0,1024.0
4072,192.0,1024.0
4073,128.0,878.0
4074,192.0,1024.0
4075,192.0,1024.0
4076,256.0,1054.0
4077,256.0,2196.0
4078,192.0,1024.0
4079,256.0,2196.0
4080,192.0,1024.0
4081,192.0,1024.0
4082,192.0,1024.0
4083,256.0,790.0
4084,192.0,1024.0
4085,256.0,1054.0
4086,128.0,878.0
4087,192.0,1024.0
4088,192.0,1024.0
4089,192.0,1024.0
4090,192.0,1024.0
4091,256.0,1054.0
4092,192.0,1024.0
4093,192.0,1024.0
4094,192.0,1024.0
4095,192.0,1024.0
4096,256.0,1054.0
4097,128.0,878.0
4098,192.0,1024.0
4099,192.0,1024.0
4100,256.0,1054.0
4101,256.0,1054.0
4102,256.0,2196.0
4103,192.0,1024.0
4104,128.0,878.0
4105,192.0,1024.0
4106,192.0,1024.0
4107,192.0,1024.0
4108,192.0,1024.0
4109,192.0,1024.0
4110,192.0,1024.0
4111,192.0,1024.0
4112,192.0,1024.0
4113,192.0,1024.0
4114,192.0,1024.0
4115,192.0,1024.0
4116,192.0,1024.0
4117,192.0,1024.0
4118,256.0,1054.0
4119,256.0,790.0
4120,192.0,1024.0
4121,256.0,1054.0
4122,192.0,1024.0
4123,128.0,878.0
4124,192.0,1024.0
4125,192.0,1024.0
